Season,Tillage,Herb1,Herb2,PlantDensity,SSSSplants,RSSSplants,RRSSplants,SSRSplants,RSRSplants,RRRSplants,SSRRplants,RSRRplants,RRRRplants,R1plants,R2plants,SSSSseeds,RSSSseeds,RRSSseeds,SSRSseeds,RSRSseeds,RRRSseeds,SSRRseeds,RSRRseeds,RRRRseeds,R1seeds,R2seeds,SSSSrhizomes,RSSSrhizomes,RRSSrhizomes,SSRSrhizomes,RSRSrhizomes,RRRSrhizomes,SSRRrhizomes,RSRRrhizomes,RRRRrhizomes,R1rhizomes,R2rhizomes
20,0,1,0,203.005639241527,0.0133089534348845,7.67788881417891,2030048.57098707,5.20195647733541e-10,3.41678694567639e-07,0.081347009611614,3.54048377812237e-10,1.86334201004797e-07,0.0488828923690765,0.99999810239083,4.41154025559001e-08,286.646491054122,622.032961567714,81817966.3902558,1.12038629725794e-05,2.76780257765807e-05,3.2785976582772,7.62542027057976e-06,1.50940431624936e-05,1.97024545499458,0.999992695292215,4.41167910204196e-08,0.0153553023764927,8.84749751204394,1319527.30241735,6.01474750455834e-10,3.94508917988534e-07,0.0528680111937603,4.09313257925422e-10,2.15177994346236e-07,0.0317518410308969,0.999996635860239,4.40959918873801e-08
21,0,1,0,203.005673238142,0.00750120537044595,4.33088476448662,2030052.2637275,2.92684446694085e-10,1.92422441284095e-07,0.0813564367684299,1.99141499665168e-10,1.04883662657892e-07,0.0489112150308747,0.99999892961428,4.41315917069769e-08,161.560423155673,350.87234958772,81818283.9663467,6.30379733588987e-06,1.55877774716134e-05,3.2789784852461,4.28907988641088e-06,8.49615142228565e-06,1.97137531618819,0.999995881183618,4.41327447607719e-08,0.00865081973267494,4.99062772921629,1319531.5711416,3.38127171026802e-10,2.22091151468965e-07,0.0528755562475491,2.30131445577954e-10,1.21117230653118e-07,0.0317738800398997,0.99999810239083,4.41154025559001e-08
22,0,1,0,203.005691988072,0.00422902660872594,2.44293252117939,2030054.34242,1.64778758968401e-10,1.08398637096871e-07,0.0813641433665947,1.12046834788643e-10,5.90404832305637e-08,0.0489348595284185,0.999999396226106,4.41450896121767e-08,91.084617514334,197.917640018422,81818460.7206623,3.54899002724438e-06,8.78134520722786e-06,3.27928809868342,2.41325202445859e-06,4.78262699955535e-06,1.97231730091929,0.99999767726299,4.41460483287895e-08,0.00487578349078987,2.8150750969163,1319533.97142288,1.90244890351155e-10,1.25074586834662e-07,0.0528816838994794,1.29441974782359e-10,6.81743807276295e-08,0.0317922897700686,0.99999892961428,4.41315917069769e-08
23,0,1,0,203.005702408152,0.00238467428958198,1.37799082516874,2030055.51338087,9.2811015805778e-11,6.10795769522136e-08,0.0813704744074398,6.3059428345501e-11,3.3237763829979e-08,0.0489545890300909,0.99999965942822,4.41563409586411e-08,51.361074039654,111.639953007068,81818559.5504877,1.99895809820791e-06,4.94811875849759e-06,3.2795415178696,1.35816827355682e-06,2.69247209746615e-06,1.97310262758073,0.999998690018036,4.41571386851873e-08,0.00274886729567186,1.5879061387666,1319535.322573,1.0710619332946e-10,7.0459114112966e-08,0.0528866931882865,7.28304426126177e-11,3.83763140998664e-08,0.031807658693472,0.999999396226106,4.41450896121767e-08
24,0,1,0,203.005708228609,0.0013448354369601,0.777286606587091,2030056.17330786,5.22929604474286e-11,3.44232282323955e-08,0.0813756944041424,3.54973371508154e-11,1.87137873612966e-08,0.0489710454231294,0.999999807893005,4.41657179961063e-08,28.9650585990115,62.9730405719655,81818614.977975,1.12628369969459e-06,2.78869564897117e-06,3.27974995217322,7.64539000232722e-07,1.51594798468812e-06,1.97375728790679,0.999999261152109,4.41663820677108e-08,0.00155003828822829,0.895694036359682,1319536.08369756,6.03271602737557e-11,3.97017250189388e-08,0.0528908083648358,4.09886284245756e-11,2.16045464894863e-08,0.0318204828695591,0.99999965942822,4.41563409586411e-08
25,0,1,0,203.005711490805,0.000758477254996974,0.438445930035521,2030056.54533884,2.94710384003957e-11,1.9403234772531e-08,0.0813800099539308,1.9985949888226e-11,1.05376589818568e-08,0.0489847675377348,0.999999891637799,4.41735319317652e-08,16.3360844940583,35.5213621197394,81818646.1258435,6.34746452672858e-07,1.5719111044951e-06,3.27992198890737,4.30456126379404e-07,8.53630970316563e-07,1.97430296080733,0.999999583264382,4.41740848933369e-08,0.000874143034024066,0.505236294281609,1319536.51265011,3.39904242908286e-11,2.23750983510571e-08,0.0528942013626926,2.307326914803e-11,1.21639617848428e-08,0.0318311795250341,0.999999807893005,4.41657179961063e-08
26,0,1,0,203.005713323236,0.000427796861910143,0.247315252157641,2030056.7551095,1.66122855457976e-11,1.09383202135994e-08,0.0813835848682567,1.12545519182413e-11,5.93445825075483e-09,0.0489962069583882,0.999999938875892,4.41800426931284e-08,9.21389138976954,20.0366226301622,81818663.6524134,3.5779512785463e-07,8.86151414588201e-07,3.28006434372398,2.4239992770575e-07,4.80740375735873e-07,1.97475773968432,0.999999764941212,4.4180503210774e-08,0.000493010215748033,0.284989854523089,1319536.75447024,1.91561749602572e-11,1.26121026021451e-08,0.052897006470055,1.29908674273469e-11,6.84947833820691e-09,0.0318400988995276,0.999999891637799,4.41735319317652e-08
27,0,1,0,203.00571435404,0.000241294064203581,0.13950370977118,2030056.8734031,9.36538179009183e-12,6.16695449374918e-09,0.0813865505943463,6.33868303094835e-12,3.34250881685019e-09,0.0490057416495118,0.999999965521585,4.41854672264338e-08,5.19699361956266,11.30210670416,81818673.5227682,2.0171149918364e-07,4.99609662756349e-07,3.2801823532332,1.3652225632868e-07,2.70773125827113e-07,1.97513672694192,0.999999867413582,4.41858507920062e-08,0.000278067960241593,0.160754913902467,1319536.89082118,1.07979856047684e-11,7.1099081388396e-09,0.0528993301643669,7.31545874685682e-12,3.85739786299064e-09,0.0318475345229523,0.999999938875892,4.41800426931284e-08
28,0,1,0,203.005714934451,0.000136102080515092,0.0786901932654726,2030056.94011551,5.28042973223284e-12,3.47717258542287e-09,0.0813890135932326,3.57051969370033e-12,1.88285696434253e-09,0.0490136876219849,0.99999998055168,4.41899865110798e-08,2.93136798285544,6.3752067578385,81818679.0844384,1.13729868537248e-07,2.81701126587868e-07,3.28028031028512,7.69017066855187e-08,1.52529452381284e-07,1.97545252656675,0.999999925213035,4.41903060010509e-08,0.000156841141732328,0.0906774113512672,1319536.96771201,6.08749816355969e-12,4.00852042093697e-09,0.0529012578863251,4.12014397011643e-12,2.17263073095262e-09,0.0318537320721827,0.999999965521584,4.41854672264338e-08
29,0,1,0,203.005715261461,7.67695112651643e-05,0.0443869665800561,2030056.9777395,2.9774875268057e-12,1.96069745302318e-09,0.0813910607041773,2.01150111269072e-12,1.06075047959123e-09,0.0490203088662863,0.99999998902974,4.41937514652851e-08,1.65346257920763,3.59607828318887,81818682.2193685,6.41291219287593e-08,1.58845439885704e-07,3.280361700016,4.33236391940676e-08,8.59315925933207e-08,1.97571565489044,0.99999995781524,4.41940175919809e-08,8.84663523348101e-05,0.0511486256225572,1319537.01107508,3.43227932595135e-12,2.26016218052486e-09,0.0529028588356012,2.32083780090522e-12,1.22385702682265e-09,0.0318588969542902,0.99999998055168,4.41899865110798e-08
30,0,1,0,203.005715445774,4.33028621391147e-05,0.0250374629590726,2030056.99895839,1.67903377735088e-12,1.10565215023512e-09,0.0813927631430135,1.13334183483699e-12,5.97664654710797e-10,0.0490258257704819,0.99999999381198,4.41968879040838e-08,0.932657546252316,2.02844854669099,81818683.9867996,3.61630316128111e-08,8.95744554904835e-08,3.28042937127441,2.44098813910331e-08,4.84172660898899e-08,1.97593488406286,0.999999976204925,4.41971095842965e-08,4.99001823223568e-05,0.0288515282770365,1319537.03553068,1.93536689242371e-12,1.27445334446507e-09,0.0529041894577152,1.30747572324897e-12,6.89487811734299e-10,0.0318632007630861,0.99999998902974,4.41937514652851e-08
