Season,Tillage,Herb1,Herb2,PlantDensity,SSSSplants,RSSSplants,RRSSplants,SSRSplants,RSRSplants,RRRSplants,SSRRplants,RSRRplants,RRRRplants,R1plants,R2plants,SSSSseeds,RSSSseeds,RRSSseeds,SSRSseeds,RSRSseeds,RRRSseeds,SSRRseeds,RSRRseeds,RRRRseeds,R1seeds,R2seeds,SSSSrhizomes,RSSSrhizomes,RRSSrhizomes,SSRSrhizomes,RSRSrhizomes,RRRSrhizomes,SSRRrhizomes,RSRRrhizomes,RRRRrhizomes,R1rhizomes,R2rhizomes
11,0,1,1,194.050343181765,0.0202554985693642,10.4713489840795,16704.7500063682,0.0144395796297179,12.7931685729018,31208.3020957141,0.252276857585013,151.409080528615,1892415.41914555,0.999954844825553,0.983341541203818,3575.83842316377,7256.79128449076,5736430.4610474,377.049414237455,1229.13244557939,1468085.49979702,3554.22104156714,7664.7754732698,48013271.1710514,0.999717920874489,0.882658591957062,0.0401271729958846,21.2224863939837,27973.8950737357,0.0218234376361712,22.088876107616,34467.1779107765,0.295674885627974,183.779935399176,1161982.31480953,0.999906991224738,0.963059020060179
12,0,1,1,195.856097657411,0.00740015639059564,3.80677626210841,7227.71193085961,0.00639161557291212,5.29326110059318,18407.0281379484,0.141225291159154,83.892974584854,1932833.08847629,0.999976180714517,0.991607261556205,1404.23663761857,2845.43176456866,2682049.21412202,179.427004488581,555.030079583697,940837.739919066,2139.12347393357,4630.06596862842,53080404.1100249,0.999863562638324,0.944334258826834,0.0131660740700867,6.80637683965165,10858.0875041393,0.00938572675931666,8.31555957238619,20285.3963622142,0.163979957430259,98.4159023436,1230070.0224446,0.999954844825553,0.983341541203818
13,0,1,1,196.541885932636,0.00281182290699356,1.44294600053481,3285.26253447579,0.00285918124473526,2.26075690457774,10878.8149682493,0.079534009702428,47.1211782155812,1951203.8717375,0.999987026864298,0.99555959914445,549.179933310663,1111.25628802501,1257148.09053805,82.6172128052344,245.14012827762,574539.728172592,1240.05050777281,2689.82303434955,55301210.6872041,0.999931833425807,0.972938846790076,0.00481010165388717,2.47440457037047,4698.01275505875,0.00415455012239288,3.44061971538557,11964.5682896665,0.0917964392534502,54.5304334801551,1256341.50750959,0.999976180714517,0.991607261556205
14,0,1,1,196.823226000824,0.00108601207527011,0.556349004642254,1543.03174907921,0.00128017862585153,0.975595394377216,6421.26864443309,0.0448964105984722,26.5867472336717,1960239.7936605,0.999992832853772,0.997584272933277,214.687376280541,433.839161243286,598223.793900049,37.4413731037263,107.249132011933,343703.526202571,708.528695656248,1538.8947974346,56292508.0224375,0.999965046519679,0.986533360957088,0.00182768488954581,0.937914900347629,2135.42064740926,0.00185846780907792,1.46949198797553,7071.22972936207,0.0516971063065782,30.6287658401278,1268282.51662937,0.999987026864298,0.99555959914445
15,0,1,1,196.944517935308,0.000422739215100019,0.216250224203917,745.363153818235,0.000571574405861244,0.422241286026039,3781.63658820254,0.0253587419846857,15.0184691462732,1964902.49629735,0.999996011651674,0.998661242488517,84.0089219390732,169.548964758506,290692.505274447,16.8048855120066,46.6903324636048,203563.648077041,402.309244247687,874.4901590527,56748406.2222666,0.999981683965363,0.993138881336086,0.000705907848925574,0.361626853017465,1002.97063690149,0.000832116106803496,0.634137006345191,4173.82461888151,0.0291826668890069,17.2813857018866,1274155.86587932,0.999992832853772,0.997584272933277
16,0,1,1,196.999043879199,0.000165298270488558,0.0844469098443256,369.790406487642,0.000254188768403457,0.18279678273984,2222.23005718834,0.0143220405477417,8.48384050719753,1967389.65250258,0.999997771418814,0.999248178293858,32.9268852418777,66.3728904089694,144642.778277215,7.49111932800492,20.2652284567574,119913.797940759,227.755342729601,495.297749906136,56965562.8532041,0.999990230092445,0.996423040587161,0.000274780489815012,0.140562645732546,484.486049981853,0.000371523363809808,0.274456835916925,2458.06378233165,0.0164831822900457,9.76200494507761,1277186.62259328,0.999996011651674,0.998661242488517
17,0,1,1,197.024553024281,6.48441226998112e-05,0.0330867996615553,188.2470921426,0.000112584309427911,0.0790839625243834,1303.5064001532,0.00808626215028388,4.79083287951314,1968748.86548318,0.999998751543666,0.99957362012539,12.9311034106017,26.0356404699463,73751.4790938828,3.32160627548606,8.77753809901139,70413.7465153461,128.734378942919,280.03165120132,57072817.4714424,0.999994714732254,0.998094927633083,0.000107443875817563,0.0548904913988117,240.363764216967,0.000165222699462247,0.118817908780896,1444.44953717242,0.00930932635603212,5.5144963296784,1278803.27412668,0.999997771418815,0.999248178293858
18,0,1,1,197.036956783422,2.55083123155634e-05,0.0130005796407958,98.1796082646145,4.96770499254373e-05,0.0341823180724234,763.53577035764,0.00456394289111021,2.704295346518,1969505.09633822,0.999999299431806,0.999756402228615,5.08957762364981,10.2359715274325,38502.9779509901,1.46641968312813,3.79588336999433,41264.6390514496,72.6978871684782,158.159350944189,57127638.5179506,0.999997109661636,0.998965990626436,4.21486797548773e-05,0.021506419780011,122.36060989269,7.31798011281425e-05,0.0514045756408492,847.279160099581,0.00525607039768452,3.11404137168354,1279686.76256407,0.999998751543666,0.99957362012539
19,0,1,1,197.043209841372,1.00611777613172e-05,0.00512213481149329,52.3407096480251,2.18451882552706e-05,0.0147603565593226,446.775326734175,0.00257510133568704,1.52594023905213,1969931.4339476,0.999999606422178,0.99986006069606,2.00801786344903,4.0341449574384,20540.0802789476,0.645021600937361,1.6394917885115,24150.5309222552,41.0293092254366,89.267870143227,57156519.2750272,0.999998406451867,0.999429689491432,1.65804030051162e-05,0.00845037676651727,63.8167453719994,3.22900824515342e-05,0.0222185067470752,496.298250732466,0.00296656287922164,1.7577919752367,1280178.31261984,0.999999299431806,0.999756402228615
20,0,1,1,197.046465082484,3.97904643914822e-06,0.0020236018433191,28.4411411292477,9.57737547260444e-06,0.00636798221432633,261.223087651148,0.00145254891692712,0.860771897917948,1970174.11596647,0.99999977870811,0.9999192789877,0.794254667465512,1.59405094576064,11166.4760983924,0.282829324618187,0.707385123775765,14121.6632138761,23.146862383042,50.361897538023,57172122.0086676,0.999999116121777,0.999681276362597,6.53976554485617e-06,0.00332938762747064,34.0214612712163,1.41993723659259e-05,0.00959423176355969,290.403962377214,0.00167381586819658,0.991861155383886,1280455.43206594,0.999999606422179,0.999860060696061
21,0,1,1,197.048206370002,1.57798701605652e-06,0.000801706297618261,15.7039789169038,4.18778153165401e-06,0.00274508104176871,152.64636506779,0.000819163607011457,0.485436506919446,1970313.22354781,0.999999875504284,0.999953296027878,0.315005088662608,0.631597387396044,6167.80859449371,0.123678144168969,0.304945702131095,8252.28256891431,13.0546376236013,28.4036015955976,57180721.7141295,0.999999507591533,0.999820000392369,2.58638018544634e-06,0.00131534119815742,18.486741734011,6.22529405719288e-06,0.00413918843931212,169.795006973246,0.000944156796002625,0.559501733646666,1280613.17537821,0.99999977870811,0.9999192789877
22,0,1,1,197.049158494081,6.27568860554825e-07,0.000318537563673047,8.78472662775053,1.82686903909666e-06,0.0011824871578735,89.1621664027571,0.000461883967547854,0.273711819799862,1970393.3623706,0.999999929930804,0.999972917051989,0.125283530004486,0.250968292084267,3451.14102434222,0.0539551187343836,0.131360095875667,4820.26838226011,7.36113764557143,16.0157399548716,57185534.9421143,0.999999724805798,0.999897510901173,1.02569156043674e-06,0.00052110909345187,10.2075862959875,2.72205799557511e-06,0.00178430267714966,99.2201372940635,0.000532456344557447,0.31553372949764,1280703.59530607,0.999999875504284,0.999953296027878
23,0,1,1,197.049688093197,2.5031843123156e-07,0.000126940706684708,4.96510604647726,7.95314418525457e-07,0.000509052346871087,52.0646546061737,0.00026039549238978,0.154308594202537,1970439.69596529,0.999999960551201,0.999984269036016,0.0499730538103839,0.100019481814972,1950.9561420025,0.023489435740295,0.0565487298627999,2814.70122447244,4.15006991498403,9.02919154424588,57188260.0087205,0.999999845848159,0.999941277875417,4.07919759360637e-07,0.00020704941638748,5.71007230803785,1.18746487541283e-06,0.000768616652617777,57.9554081617921,0.000300224578906105,0.177912682869911,1280755.68554089,0.999999929930804,0.999972917051989
24,0,1,1,197.049986514921,1.001461781517e-07,5.07425859805944e-05,2.82883374882048,3.45608951764909e-07,0.000219021205059478,30.3955090412381,0.000146786282624492,0.0869835055246548,1970466.55340592,0.9999999777854,0.999990851687374,0.0199932566992738,0.0399832156149859,1111.70432618626,0.0102075849235662,0.0243297321962218,1643.22088396251,2.33944569310279,5.08976152587192,57189815.9029847,0.999999913508292,0.999966195054166,1.62706980300514e-07,8.25114593450602e-05,3.22731893021022,5.16954372041547e-07,0.000330884025466207,33.8420254940129,0.000169257070053357,0.100300586231649,1280785.80237744,0.999999960551201,0.999984269036016
25,0,1,1,197.050156296913,4.01899135748706e-08,2.03472934917848e-05,1.62159749260194,1.49947345291019e-07,9.41882310554473e-05,17.742140551899,8.27369420057349e-05,0.0490281449049013,1970482.15000548,0.999999987488329,0.999994675094137,0.00802361181054415,0.0160336002629254,637.340525616752,0.00442872599715751,0.0104625553690155,959.156583676374,1.3186516740695,2.86883854153502,57190709.7003502,0.999999951413549,0.999980470271055,6.50950157986048e-08,3.29826808873864e-05,1.83874193673331,2.24645818647191e-07,0.000142363783288661,19.7570808768048,9.54110837059195e-05,0.0565392785910256,1280803.25971385,0.9999999777854,0.999990851687374
26,0,1,1,197.050253573716,1.61794924408766e-08,8.18515564336854e-06,0.933862104247528,6.4965289873849e-08,4.04873461742495e-05,10.3550403012564,4.66319777766634e-05,0.0276327881080259,1970491.21910658,0.999999992952334,0.999996898552211,0.00323013028042671,0.0064501447575355,367.067218379778,0.00191876676406675,0.00449728625954529,559.799534224296,0.743218025863533,1.61690592879635,57191225.414731,0.999999972683428,0.99998868761148,2.61234438236659e-08,1.32257407696601e-05,1.05403837019126,9.74657744391624e-08,6.12223501860407e-05,11.5323913587343,5.37790123037277e-05,0.0318682941881858,1280813.39750356,0.999999987488329,0.999994675094137
27,0,1,1,197.050309593523,6.53422140272026e-09,3.30330977390508e-06,0.53965974824189,2.81114776990819e-08,1.73970819544482e-05,6.04311136940544,2.62812010326226e-05,0.01557333124452,1970496.49754376,0.99999999602978,0.999998192731865,0.00130451934352614,0.00260321045038803,212.13295619224,0.000830280041736596,0.00193240559238738,326.692391211654,0.418869380362979,0.91125667559741,57191523.9174436,0.999999984632477,0.999993434675826,1.05166700865698e-08,5.32035116818955e-06,0.607010367760893,4.22274384180019e-08,2.63167750132622e-05,6.73077619581669,3.03107855548312e-05,0.0179613122702168,1280819.29241928,0.999999992952334,0.999996898552211
28,0,1,1,197.050341972938,2.64735000365105e-09,1.33746033851423e-06,0.312657303541918,1.21508800543816e-08,7.47286903966152e-06,3.52648874032837,1.48111500408495e-05,0.0087764965513807,1970499.5717832,0.999999997763272,0.999998946509437,0.000528529369662851,0.00105404201512912,122.906602785074,0.000358879319817554,0.000830043110360726,190.642208449444,0.23606019332517,0.513546203806455,57191697.084578,0.999999991350842,0.999996184259327,4.24724391176817e-09,2.1471513530383e-06,0.350778836357229,1.82724605044032e-08,1.13081032703913e-05,3.92802239011354,1.70827806712047e-05,0.010122665308938,1280822.72340345,0.99999999602978,0.999998192731865
29,0,1,1,197.050360737623,1.07600930608265e-09,5.43275363207346e-07,0.181483627065183,5.24696305328829e-09,3.20899622007833e-06,2.05780791182901,8.34677318773091e-06,0.00494592757292738,1970501.36312665,0.999999998739818,0.999999385745994,0.000214819952247523,0.000428167520148792,71.3440284566102,0.000154970244380089,0.000356430354287704,111.244855189139,0.13303101717963,0.289404515600231,57191797.7038281,0.999999995130517,0.99999777997976,1.72077750237318e-09,8.69349220034247e-07,0.203227247302247,7.89807203534803e-09,4.85736487577999e-06,2.29221768121344,9.62724752655219e-06,0.00570472275839746,1280824.72165908,0.999999997763272,0.999998946509437
30,0,1,1,197.05037163279,4.38730233698805e-10,2.21388917217037e-07,0.105489572022072,2.26377026176258e-09,1.37764340740513e-06,1.20075090691466,4.70368094810329e-06,0.00278717551702982,1970502.40729394,0.999999999289982,0.999999641784011,8.75904632708818e-05,0.000174488156769022,41.4705307388295,6.68608985549738e-05,0.000153015447371387,64.9122866047904,0.0749673805130829,0.163087696039122,57191856.2361181,0.999999997257841,0.999998707387501,6.99406048953721e-10,3.53128986084775e-07,0.117964357592369,3.41052598463739e-09,2.08584754305092e-06,1.33757514268886,5.42540257202509e-06,0.0032148529224028,1280825.88603233,0.999999998739818,0.999999385745994
