Cost,Het,R,WW,RW,RR
0.202,0.5,5.85876012123351e-08,0.999999923247096,3.63306055346179e-08,4.04222984450262e-08
0.203,0.5,5.83396123547368e-08,0.99999992350333,3.63141144564466e-08,4.01825551265135e-08
0.204,0.5,5.80940169331372e-08,0.999999923757164,3.62976376630142e-08,3.99451981016302e-08
0.205,0.5,5.78507823167572e-08,0.999999924008629,3.62811768246781e-08,3.97101939044182e-08
0.206,0.5,5.76098727007173e-08,0.999999924257762,3.62647304218074e-08,3.94775074898136e-08
0.207,0.5,5.73712534886122e-08,0.999999924504597,3.62482983430394e-08,3.92471043170925e-08
0.208,0.5,5.71348929719175e-08,0.999999924749167,3.62318811578616e-08,3.90189523929866e-08
0.209,0.5,5.69007607012603e-08,0.999999924991499,3.62154798563941e-08,3.87930207730632e-08
0.21,0.5,5.66688206307852e-08,0.999999925231633,3.61990923533298e-08,3.85692744541203e-08
0.211,0.5,5.64390453135751e-08,0.999999925469594,3.61827204909405e-08,3.83476850681049e-08
0.212,0.5,5.62114026971044e-08,0.999999925705416,3.6166362986465e-08,3.81282212038719e-08
0.213,0.5,5.59858617842704e-08,0.999999925939128,3.61500201105984e-08,3.79108517289711e-08
0.214,0.5,5.57623944122842e-08,0.99999992617076,3.61336916437236e-08,3.76955485904224e-08
0.215,0.5,5.55409720663544e-08,0.999999926400339,3.61173787153062e-08,3.74822827087013e-08
0.216,0.5,5.53215661480434e-08,0.999999926627894,3.61010802011925e-08,3.72710260474471e-08
0.217,0.5,5.51041486581048e-08,0.999999926853453,3.60847969067898e-08,3.70617502047099e-08
0.218,0.5,5.48886928613301e-08,0.999999927077043,3.60685286759649e-08,3.68544285233477e-08
0.219,0.5,5.46751685945155e-08,0.999999927298695,3.6052273197287e-08,3.6649031995872e-08
0.22,0.5,5.44635538847678e-08,0.999999927518429,3.60360336025824e-08,3.64455370834766e-08
0.221,0.5,5.42538216827631e-08,0.999999927736274,3.60198088592784e-08,3.62439172531239e-08
0.222,0.5,5.40459446705122e-08,0.999999927952256,3.60035978506041e-08,3.60441457452101e-08
0.223,0.5,5.38399000032146e-08,0.999999928166399,3.59874020635403e-08,3.58461989714444e-08
0.224,0.5,5.36356619075827e-08,0.999999928378728,3.59712205746813e-08,3.56500516202421e-08
0.225,0.5,5.34332083401822e-08,0.999999928589265,3.59550538317341e-08,3.54556814243152e-08
0.226,0.5,5.32325129499023e-08,0.999999928798036,3.5938901473462e-08,3.52630622131713e-08
0.227,0.5,5.30335547379063e-08,0.999999929005063,3.59227639834014e-08,3.50721727462056e-08
0.228,0.5,5.2836310080217e-08,0.99999992921037,3.59066407928952e-08,3.48829896837694e-08
0.229,0.5,5.26407545923361e-08,0.99999992941398,3.58905310913311e-08,3.46954890466705e-08
0.23,0.5,5.24468711262528e-08,0.99999992961591,3.58744377093034e-08,3.45096522716011e-08
0.231,0.5,5.22546312572835e-08,0.999999929816191,3.58583562695442e-08,3.43254531225114e-08
0.232,0.5,5.20640217236139e-08,0.999999930014832,3.58422918800754e-08,3.41428757835762e-08
0.233,0.5,5.18750151170456e-08,0.999999930211865,3.58262403122811e-08,3.3961894960905e-08
0.234,0.5,5.16875944248571e-08,0.999999930407303,3.58102042938111e-08,3.37824922779516e-08
0.235,0.5,5.15017373085638e-08,0.999999930601172,3.57941814649944e-08,3.36046465760666e-08
0.236,0.5,5.13174242998501e-08,0.999999930793489,3.57781727412266e-08,3.34283379292368e-08
0.237,0.5,5.11346397267411e-08,0.99999993098427,3.57621805777042e-08,3.32535494378889e-08
0.238,0.5,5.09533571355835e-08,0.999999931173543,3.57461998452502e-08,3.30802572129584e-08
0.239,0.5,5.07735633107479e-08,0.999999931361319,3.57302346521607e-08,3.29084459846676e-08
0.24,0.5,5.05952377602262e-08,0.99999993154762,3.5714283501713e-08,3.27380960093697e-08
0.241,0.5,5.04183633958153e-08,0.999999931732463,3.56983470439671e-08,3.25691898738317e-08
0.242,0.5,5.02429209790163e-08,0.999999931915867,3.56824248769117e-08,3.24017085405604e-08
0.243,0.5,5.00688928048168e-08,0.999999932097849,3.56665160024482e-08,3.22356348035927e-08
0.244,0.5,4.98962633814618e-08,0.999999932278425,3.5650622565064e-08,3.20709520989298e-08
0.245,0.5,4.97250130962609e-08,0.999999932457616,3.56347422860404e-08,3.19076419532407e-08
0.246,0.5,4.95551251970957e-08,0.999999932635437,3.56188756135723e-08,3.17456873903096e-08
0.247,0.5,4.93865876331401e-08,0.9999999328119,3.56030249906816e-08,3.15850751377993e-08
0.248,0.5,4.92193773293941e-08,0.999999932987029,3.55871864327762e-08,3.1425784113006e-08
0.249,0.5,4.90534846633559e-08,0.999999933160833,3.55713637453266e-08,3.12678027906926e-08
0.25,0.5,4.88888887095378e-08,0.999999933333335,3.5555553418421e-08,3.11111120003273e-08
0.251,0.5,4.8725577052513e-08,0.999999933504544,3.55397578838924e-08,3.09556981105668e-08
0.252,0.5,4.85635343736361e-08,0.999999933674477,3.55239768623772e-08,3.08015459424475e-08
0.253,0.5,4.84027444418962e-08,0.999999933843151,3.55082093822184e-08,3.0648639750787e-08
0.254,0.5,4.82431926456761e-08,0.99999993401058,3.54924557060483e-08,3.0496964792652e-08
0.255,0.5,4.80848664831235e-08,0.999999934176775,3.54767172687449e-08,3.0346507848751e-08
0.256,0.5,4.79277480597521e-08,0.999999934341756,3.5460991032552e-08,3.01972525434761e-08
0.257,0.5,4.77718258546619e-08,0.999999934505534,3.5445279344906e-08,3.00491861822089e-08
0.258,0.5,4.76170861731928e-08,0.999999934668123,3.54295821982786e-08,2.99022950740536e-08
0.259,0.5,4.74635129080539e-08,0.999999934829538,3.54138977622975e-08,2.97565640269051e-08
0.26,0.5,4.73110963022698e-08,0.999999934989789,3.53982284980837e-08,2.9611982053228e-08
0.261,0.5,4.71598207470447e-08,0.999999935148893,3.53825729635118e-08,2.94685342652888e-08
0.262,0.5,4.70096719237555e-08,0.999999935306863,3.53669300184896e-08,2.93262069145107e-08
0.263,0.5,4.68606389502005e-08,0.99999993546371,3.53513014159965e-08,2.91849882422022e-08
0.264,0.5,4.67127104988172e-08,0.999999935619446,3.53356875008113e-08,2.90448667484115e-08
0.265,0.5,4.65658708917468e-08,0.999999935774086,3.5320086318463e-08,2.89058277325153e-08
0.266,0.5,4.64201101671159e-08,0.99999993592764,3.53044994928694e-08,2.87678604206812e-08
0.267,0.5,4.62754155717049e-08,0.999999936080121,3.52889264007261e-08,2.86309523713419e-08
0.268,0.5,4.61317735718044e-08,0.999999936231543,3.52733659528183e-08,2.84950905953952e-08
0.269,0.5,4.59891763090948e-08,0.999999936381913,3.52578207312479e-08,2.83602659434709e-08
0.27,0.5,4.58476088934461e-08,0.999999936531247,3.52422884299815e-08,2.82264646784554e-08
0.271,0.5,4.57070617955008e-08,0.999999936679553,3.52267704265279e-08,2.80936765822369e-08
0.272,0.5,4.55675230692757e-08,0.999999936826844,3.5211266064472e-08,2.79618900370397e-08
0.273,0.5,4.54289802244295e-08,0.999999936973133,3.51957743683875e-08,2.78310930402358e-08
0.274,0.5,4.52914242404305e-08,0.999999937118427,3.5180296649808e-08,2.77012759155266e-08
0.275,0.5,4.51548445627938e-08,0.999999937262739,3.51648330141115e-08,2.75724280557381e-08
0.276,0.5,4.5019229793641e-08,0.999999937406079,3.51493827807896e-08,2.74445384032462e-08
0.277,0.5,4.48845701440238e-08,0.999999937548457,3.51339462683209e-08,2.73175970098633e-08
0.278,0.5,4.47508535637078e-08,0.999999937689885,3.51185227812214e-08,2.71915921730971e-08
0.279,0.5,4.46180719932774e-08,0.999999937830371,3.51031130966939e-08,2.70665154449305e-08
0.28,0.5,4.44862146724149e-08,0.999999937969927,3.50877168871205e-08,2.69423562288547e-08
0.281,0.5,4.43552716149557e-08,0.999999938108561,3.50723341876899e-08,2.68191045211107e-08
0.282,0.5,4.42252339431506e-08,0.999999938246284,3.5056965196575e-08,2.66967513448631e-08
0.283,0.5,4.40960909316311e-08,0.999999938383104,3.50416093185728e-08,2.65752862723447e-08
0.284,0.5,4.39678351558244e-08,0.999999938519031,3.50262681516092e-08,2.64547010800198e-08
0.285,0.5,4.38404532293204e-08,0.999999938654078,3.5010938244729e-08,2.63349841069559e-08
0.286,0.5,4.37139404424764e-08,0.999999938788248,3.49956231222412e-08,2.62161288813558e-08
0.287,0.5,4.35882868308273e-08,0.999999938921552,3.49803224028166e-08,2.6098125629419e-08
0.288,0.5,4.34634808579171e-08,0.999999939054002,3.49650334148913e-08,2.59809641504714e-08
0.289,0.5,4.33395149235984e-08,0.999999939185606,3.49497573488872e-08,2.58646362491548e-08
0.29,0.5,4.3216382645e-08,0.999999939316369,3.49344958065554e-08,2.57491347417223e-08
0.291,0.5,4.30940719701918e-08,0.999999939446305,3.49192465948268e-08,2.56344486727784e-08
0.292,0.5,4.29725781287746e-08,0.999999939575416,3.4904011742597e-08,2.55205722574761e-08
0.293,0.5,4.28518899338229e-08,0.999999939703715,3.4888789638442e-08,2.54074951146019e-08
0.294,0.5,4.27320011574856e-08,0.999999939831208,3.48735815361493e-08,2.52952103894109e-08
0.295,0.5,4.26129016628484e-08,0.999999939957905,3.48583858820316e-08,2.51837087218326e-08
0.296,0.5,4.2494584517423e-08,0.999999940083814,3.48432035291806e-08,2.50729827528327e-08
0.297,0.5,4.23770411416042e-08,0.999999940208942,3.48280334567796e-08,2.49630244132144e-08
0.298,0.5,4.22602667337873e-08,0.999999940333294,3.48128788696721e-08,2.48538272989512e-08
0.299,0.5,4.21442498534805e-08,0.999999940456882,3.47977358971876e-08,2.47453819048867e-08
0.3,0.5,4.20289858627272e-08,0.999999940579711,3.47826073448515e-08,2.46376821903014e-08
0.301,0.5,4.19144633251139e-08,0.999999940701792,3.47674899764127e-08,2.45307183369075e-08
0.302,0.5,4.18006803111547e-08,0.999999940823126,3.47523879192509e-08,2.44244863515292e-08
0.303,0.5,4.16876239390928e-08,0.999999940943728,3.47372966996484e-08,2.43189755892686e-08
0.304,0.5,4.15752928310632e-08,0.999999941063597,3.47222209910766e-08,2.42141823355249e-08
0.305,0.5,4.14636745305049e-08,0.999999941182747,3.47071565473415e-08,2.41100962568342e-08
0.306,0.5,4.13527651727214e-08,0.999999941301182,3.46921057084304e-08,2.40067123185062e-08
0.307,0.5,4.12425569065784e-08,0.999999941418909,3.46770677980554e-08,2.39040230075507e-08
0.308,0.5,4.11330434144209e-08,0.999999941535935,3.46620433018738e-08,2.3802021763484e-08
0.309,0.5,4.1024217982677e-08,0.999999941652266,3.46470318264351e-08,2.37007020694595e-08
0.31,0.5,4.09160725730706e-08,0.999999941767911,3.46320327340162e-08,2.36000562060625e-08
0.311,0.5,4.0808602789055e-08,0.999999941882874,3.46170472209713e-08,2.35000791785694e-08
0.312,0.5,4.07017994648824e-08,0.999999941997164,3.4602073315818e-08,2.34007628069734e-08
0.313,0.5,4.05956604673495e-08,0.999999942110782,3.45871143363886e-08,2.33021032991552e-08
0.314,0.5,4.04901759678261e-08,0.99999994222374,3.45721678615018e-08,2.32040920370752e-08
0.315,0.5,4.03853395830211e-08,0.999999942336044,3.45572331110743e-08,2.3106723027484e-08
0.316,0.5,4.02811466549435e-08,0.999999942447698,3.45423114630112e-08,2.30099909234379e-08
0.317,0.5,4.0177592505437e-08,0.999999942558705,3.4527404355057e-08,2.29138903279085e-08
0.318,0.5,4.00746674472226e-08,0.999999942669078,3.45125083880635e-08,2.28184132531908e-08
0.319,0.5,3.99723690053035e-08,0.999999942778818,3.44976264473445e-08,2.27235557816313e-08
0.32,0.5,3.98706888990637e-08,0.999999942887933,3.44827566280586e-08,2.26293105850344e-08
0.321,0.5,3.97696229101953e-08,0.999999942996427,3.44678999164736e-08,2.25356729519585e-08
0.322,0.5,3.96691652373932e-08,0.999999943104306,3.44530565358364e-08,2.2442636969475e-08
0.323,0.5,3.95693089118679e-08,0.999999943211579,3.44382249979144e-08,2.23501964129108e-08
0.324,0.5,3.94700492907475e-08,0.999999943318248,3.44234064474429e-08,2.22583460670261e-08
0.325,0.5,3.93713809825218e-08,0.999999943424319,3.44086003769362e-08,2.21670807940537e-08
0.326,0.5,3.9273298865691e-08,0.999999943529797,3.4393807610259e-08,2.20763950605615e-08
0.327,0.5,3.91757966156934e-08,0.99999994363469,3.4379027257505e-08,2.19862829869409e-08
0.328,0.5,3.90788691281417e-08,0.999999943739001,3.4364258923504e-08,2.18967396663897e-08
0.329,0.5,3.89825127686287e-08,0.999999943842735,3.43495042759463e-08,2.18077606306555e-08
0.33,0.5,3.88867220229128e-08,0.999999943945896,3.43347632782933e-08,2.17193403837661e-08
0.331,0.5,3.87914886893997e-08,0.999999944048495,3.43200328241311e-08,2.16314722773341e-08
0.332,0.5,3.86968104440842e-08,0.999999944150532,3.43053154862054e-08,2.15441527009814e-08
0.333,0.5,3.86026820529729e-08,0.999999944252013,3.42906105572135e-08,2.14573767743662e-08
0.334,0.5,3.85090991883491e-08,0.999999944352941,3.42759190370127e-08,2.13711396698427e-08
0.335,0.5,3.84160566759213e-08,0.999999944453323,3.42612405835248e-08,2.12854363841589e-08
0.336,0.5,3.83235487820065e-08,0.999999944553164,3.42465743518777e-08,2.12002616060676e-08
0.337,0.5,3.82315700180847e-08,0.99999994465247,3.42319193682906e-08,2.11156103339394e-08
0.338,0.5,3.81401183025778e-08,0.999999944751243,3.42172778813264e-08,2.10314793619146e-08
0.339,0.5,3.80491876730118e-08,0.999999944849488,3.42026493362966e-08,2.09478630048635e-08
0.34,0.5,3.79587731875125e-08,0.99999994494721,3.41880329366046e-08,2.08647567192102e-08
0.341,0.5,3.78688701020336e-08,0.999999945044416,3.41734281321199e-08,2.07821560359736e-08
0.342,0.5,3.77794760205574e-08,0.999999945141105,3.41588374841807e-08,2.07000572784671e-08
0.343,0.5,3.76905836401623e-08,0.999999945237287,3.41442579752841e-08,2.06184546525202e-08
0.344,0.5,3.76021902177953e-08,0.999999945332964,3.41296911805838e-08,2.05373446275034e-08
0.345,0.5,3.75142917101791e-08,0.99999994542814,3.41151372812422e-08,2.0456723069558e-08
0.346,0.5,3.74268832721139e-08,0.999999945522819,3.41005954989544e-08,2.03765855226368e-08
0.347,0.5,3.7339959963739e-08,0.999999945617007,3.40860655508648e-08,2.02969271883066e-08
0.348,0.5,3.72535191497988e-08,0.999999945710707,3.40715485013144e-08,2.02177448991416e-08
0.349,0.5,3.71675559450889e-08,0.999999945803922,3.40570436569954e-08,2.01390341165912e-08
0.35,0.5,3.70820658829784e-08,0.999999945896659,3.40425509864385e-08,2.00607903897592e-08
0.351,0.5,3.69970459256154e-08,0.999999945988919,3.40280710654823e-08,1.99830103928743e-08
0.352,0.5,3.69124921269953e-08,0.999999946080706,3.40136042466735e-08,1.99056900036586e-08
0.353,0.5,3.68283993882928e-08,0.999999946172026,3.39991487537345e-08,1.98288250114255e-08
0.354,0.5,3.67447640143071e-08,0.999999946262883,3.39847055256395e-08,1.97524112514874e-08
0.355,0.5,3.66615831477861e-08,0.999999946353279,3.39702749059604e-08,1.96764456948059e-08
0.356,0.5,3.65788513232943e-08,0.999999946443221,3.39558555847952e-08,1.96009235308967e-08
0.357,0.5,3.649656671002e-08,0.999999946532709,3.39414492920973e-08,1.95258420639713e-08
0.358,0.5,3.64147251376211e-08,0.999999946621747,3.39270555713372e-08,1.94511973519525e-08
0.359,0.5,3.63333211240389e-08,0.999999946710342,3.39126728644828e-08,1.93769846917975e-08
0.36,0.5,3.62523540956483e-08,0.999999946798494,3.38983040445546e-08,1.9303202073371e-08
0.361,0.5,3.61718179787485e-08,0.999999946886209,3.38839463550823e-08,1.92298448012074e-08
0.362,0.5,3.60917097566508e-08,0.99999994697349,3.38696008099134e-08,1.91569093516941e-08
0.363,0.5,3.60120259269394e-08,0.999999947060341,3.38552669827264e-08,1.90843924355762e-08
0.364,0.5,3.59327640835315e-08,0.999999947146763,3.38409461144197e-08,1.90122910263217e-08
0.365,0.5,3.58539195721888e-08,0.999999947232762,3.38266368594348e-08,1.89406011424713e-08
0.366,0.5,3.57754891538978e-08,0.999999947318341,3.38123398591099e-08,1.88693192243429e-08
0.367,0.5,3.56974697694953e-08,0.999999947403503,3.37980546256414e-08,1.87984424566747e-08
0.368,0.5,3.56198585713586e-08,0.99999994748825,3.37837821961489e-08,1.87279674732841e-08
0.369,0.5,3.55426511602946e-08,0.999999947572588,3.37695211682583e-08,1.86578905761655e-08
0.37,0.5,3.54658453825841e-08,0.999999947656518,3.3755272919721e-08,1.85882089227236e-08
0.371,0.5,3.5389436623393e-08,0.999999947740046,3.37410357090774e-08,1.85189187688543e-08
0.372,0.5,3.53134232734668e-08,0.999999947823171,3.37268113660791e-08,1.84500175904273e-08
0.373,0.5,3.52378015328428e-08,0.999999947905899,3.37125988608865e-08,1.83815021023995e-08
0.374,0.5,3.51625668088264e-08,0.999999947988235,3.36983972216658e-08,1.83133681979935e-08
0.375,0.5,3.50877186848943e-08,0.999999948070177,3.36842087109232e-08,1.82456143294327e-08
0.376,0.5,3.50132531160344e-08,0.999999948151731,3.36700325439095e-08,1.81782368440797e-08
0.377,0.5,3.49391659843943e-08,0.9999999482329,3.36558673888408e-08,1.81112322899738e-08
0.378,0.5,3.48654550140947e-08,0.999999948313688,3.36417140307442e-08,1.80445979987226e-08
0.379,0.5,3.47921176791088e-08,0.999999948394096,3.36275733281065e-08,1.79783310150556e-08
0.38,0.5,3.47191506709178e-08,0.999999948474127,3.36134438838521e-08,1.79124287289918e-08
0.381,0.5,3.4646550120691e-08,0.999999948553787,3.35993256115962e-08,1.78468873148929e-08
0.382,0.5,3.45743152605018e-08,0.999999948633075,3.35852205671784e-08,1.77817049769126e-08
0.383,0.5,3.4502442258566e-08,0.999999948711994,3.35711271251334e-08,1.77168786959992e-08
0.384,0.5,3.44309291897852e-08,0.999999948790548,3.35570464931609e-08,1.76524059432047e-08
0.385,0.5,3.43597697118612e-08,0.999999948868743,3.35429753970004e-08,1.7588282013361e-08
0.386,0.5,3.42889653933758e-08,0.999999948946576,3.35289175152748e-08,1.75245066357384e-08
0.387,0.5,3.4218510958436e-08,0.999999949024054,3.35148706727823e-08,1.74610756220448e-08
0.388,0.5,3.41484046117569e-08,0.999999949101178,3.35008357440631e-08,1.73979867397254e-08
0.389,0.5,3.40786439664759e-08,0.99999994917795,3.34868129250542e-08,1.73352375039488e-08
0.39,0.5,3.40092267366787e-08,0.999999949254372,3.34728025026826e-08,1.72728254853374e-08
0.391,0.5,3.39401480337784e-08,0.999999949330451,3.34588022461085e-08,1.72107469107241e-08
0.392,0.5,3.38714079851082e-08,0.999999949406185,3.3444814863719e-08,1.71490005532486e-08
0.393,0.5,3.3803002158022e-08,0.999999949481579,3.34308383833599e-08,1.70875829663421e-08
0.394,0.5,3.37349292677516e-08,0.999999949556634,3.34168741977999e-08,1.70264921688516e-08
0.395,0.5,3.36671858638562e-08,0.999999949631353,3.34029212838516e-08,1.69657252219304e-08
0.396,0.5,3.35997709820921e-08,0.999999949705738,3.3388980877939e-08,1.69052805431227e-08
0.397,0.5,3.35326797547743e-08,0.999999949779795,3.33750507966345e-08,1.68451543564571e-08
0.398,0.5,3.34659113184049e-08,0.999999949853522,3.33611328117298e-08,1.678534491254e-08
0.399,0.5,3.33994639501439e-08,0.999999949926923,3.33472272671531e-08,1.67258503165674e-08
0.4,0.5,3.33333335950606e-08,0.99999995,3.33333324635823e-08,1.66666673632694e-08
0.001,0.75,1.00049961870499e-05,0.999989975019002,3.9969621332606e-08,9.98501137638356e-06
0.002,0.75,5.00499258301444e-06,0.999994975037472,3.99398898409346e-08,4.98502263809397e-06
0.003,0.75,3.33832214530175e-06,0.99999664172282,3.99100685092935e-08,3.31836711104711e-06
0.004,0.75,2.50498504311312e-06,0.999997475074828,3.98802582329396e-08,2.48504491399665e-06
0.005,0.75,2.00498135783819e-06,0.999997975093402,3.98504803722911e-08,1.98505611765205e-06
0.006,0.75,1.6716442581034e-06,0.999998308445372,3.98207389185606e-08,1.65173388864412e-06
0.007,0.75,1.43354531286504e-06,0.999998546559168,3.97910391096176e-08,1.41364979331023e-06
0.008,0.75,1.25497017925575e-06,0.99999872514913,3.97613807869997e-08,1.23508948886225e-06
0.009,0.75,1.1160776089236e-06,0.999998864056508,3.97317658886949e-08,1.09621172597926e-06
0.01,0.75,1.00496277176904e-06,0.999998975186132,3.97021922784367e-08,9.85111675629819e-07
0.011,0.75,9.14049987870106e-07,0.999999066113681,3.96726628403107e-08,8.94213656449951e-07
0.012,0.75,8.38288764012071e-07,0.999999141889647,3.96431784100659e-08,8.18467174807038e-07
0.013,0.75,7.7418250767774e-07,0.999999206010625,3.96137352869357e-08,7.54375640034272e-07
0.014,0.75,7.19233761107466e-07,0.999999260974071,3.95843349938189e-08,6.99441593610556e-07
0.015,0.75,6.71611053327227e-07,0.999999308611457,3.9554979452982e-08,6.51833563600736e-07
0.016,0.75,6.29940702509432e-07,0.999999350296464,3.95256658087001e-08,6.10177869605082e-07
0.017,0.75,5.93172360678644e-07,0.999999387079441,3.94963973357135e-08,5.73424162010788e-07
0.018,0.75,5.60488962101009e-07,0.999999419777453,3.94671704952494e-08,5.40755376853385e-07
0.019,0.75,5.31245542155553e-07,0.999999449035464,3.94379867268769e-08,5.11526548792115e-07
0.02,0.75,5.04926109556715e-07,0.999999475369467,3.94088464334963e-08,4.85221686339967e-07
0.021,0.75,4.81112953904193e-07,0.999999499197171,3.93797496304048e-08,4.61423079088991e-07
0.022,0.75,4.59464305156725e-07,0.999999520860347,3.93506953666947e-08,4.39788957473378e-07
0.023,0.75,4.39697826496674e-07,0.999999540641332,3.9321683269408e-08,4.2003698486197e-07
0.024,0.75,4.21578264981575e-07,0.999999558775378,3.92927139933317e-08,4.01931907984909e-07
0.025,0.75,4.04907974968394e-07,0.999999575460132,3.92637868152515e-08,3.85276081560768e-07
0.026,0.75,3.89519751089583e-07,0.999999590862797,3.92349033225027e-08,3.69902299428332e-07
0.027,0.75,3.75271131180645e-07,0.999999605125838,3.92060615149762e-08,3.55668100423157e-07
0.028,0.75,3.62040025437175e-07,0.999999618371343,3.91772632170431e-08,3.42451393828653e-07
0.029,0.75,3.4972115471673e-07,0.999999630704593,3.91485057562258e-08,3.30146901838617e-07
0.03,0.75,3.38223308014896e-07,0.999999642216797,3.91197904868315e-08,3.1866341277148e-07
0.031,0.75,3.27467046985554e-07,0.999999652987394,3.90911189866808e-08,3.07921487492214e-07
0.032,0.75,3.17382815711387e-07,0.999999663085941,3.90624873273757e-08,2.97851572047699e-07
0.033,0.75,3.07909543975024e-07,0.999999672573507,3.90338984837583e-08,2.88392594733145e-07
0.034,0.75,2.98993321940577e-07,0.999999681504002,3.90053512628149e-08,2.79490646309169e-07
0.035,0.75,2.90586398361519e-07,0.999999689925179,3.89768462715117e-08,2.71097975225763e-07
0.036,0.75,2.82646336902106e-07,0.999999697879472,3.89483829830762e-08,2.63172145410568e-07
0.037,0.75,2.7513526862162e-07,0.999999705404751,3.89199596465822e-08,2.55675288798329e-07
0.038,0.75,2.68019346188604e-07,0.999999712534864,3.88915792163311e-08,2.48573556580439e-07
0.039,0.75,2.61268160373263e-07,0.99999971930022,3.88632387718393e-08,2.41836540987343e-07
0.04,0.75,2.54854366568848e-07,0.999999725728163,3.88349405672395e-08,2.35436896285229e-07
0.041,0.75,2.48753274426538e-07,0.999999731843384,3.88066835972702e-08,2.29349932627903e-07
0.042,0.75,2.42942548883214e-07,0.999999737668217,3.87784680743041e-08,2.23553314846062e-07
0.043,0.75,2.37401928828026e-07,0.999999743222925,3.87502930661218e-08,2.18026782294965e-07
0.044,0.75,2.32112997377188e-07,0.999999748525923,3.8722158212187e-08,2.12751918271095e-07
0.045,0.75,2.2705898676534e-07,0.99999975359398,3.86940666717517e-08,2.07711953429464e-07
0.046,0.75,2.22224565163463e-07,0.999999758442427,3.86660144469064e-08,2.0289155794001e-07
0.047,0.75,2.17595710891385e-07,0.999999763085288,3.86380017297526e-08,1.98276710026508e-07
0.048,0.75,2.13159586314541e-07,0.999999767535399,3.86100294671552e-08,1.93854571580963e-07
0.049,0.75,2.08904396287972e-07,0.999999771804554,3.85820989234386e-08,1.89613346826253e-07
0.05,0.75,2.0481928153007e-07,0.999999775903614,3.8554208735482e-08,1.85542177162329e-07
0.051,0.75,2.00894228750353e-07,0.999999779842592,3.85263585693493e-08,1.81631049465678e-07
0.052,0.75,1.97120015069896e-07,0.999999783630711,3.84985486855053e-08,1.77870740727144e-07
0.053,0.75,1.9348809688278e-07,0.999999787276514,3.84707783705745e-08,1.74252707697493e-07
0.054,0.75,1.89990571631003e-07,0.999999790787904,3.84430492819201e-08,1.70769046990043e-07
0.055,0.75,1.86620110121652e-07,0.99999979417221,3.84153595425603e-08,1.67412430350371e-07
0.056,0.75,1.83369898331855e-07,0.999999797436247,3.8387709248056e-08,1.64176043707827e-07
0.057,0.75,1.80233613157682e-07,0.999999800586338,3.83600982962663e-08,1.61053564009549e-07
0.058,0.75,1.77205360995096e-07,0.999999803628375,3.83325275007238e-08,1.58039097244734e-07
0.059,0.75,1.74279648122001e-07,0.999999806567854,3.83049958016279e-08,1.55127150221187e-07
0.06,0.75,1.71451357446205e-07,0.99999980940989,3.82775051648587e-08,1.52312604863776e-07
0.061,0.75,1.68715688014404e-07,0.999999812159285,3.82500537373651e-08,1.49590661145721e-07
0.062,0.75,1.66068156984344e-07,0.999999814820523,3.82226407387911e-08,1.46956836614948e-07
0.063,0.75,1.63504572763071e-07,0.999999817397794,3.81952674031378e-08,1.44406939061502e-07
0.064,0.75,1.61020998217364e-07,0.999999819895035,3.81679334239297e-08,1.41937031505399e-07
0.065,0.75,1.58613733827448e-07,0.999999822315948,3.8140636836521e-08,1.39543415409188e-07
0.066,0.75,1.56279333400026e-07,0.999999824663975,3.81133825791423e-08,1.37222642110454e-07
0.067,0.75,1.54014506037702e-07,0.999999826942412,3.80861642565093e-08,1.34971423909447e-07
0.068,0.75,1.51816203122481e-07,0.999999829154304,3.8058986269683e-08,1.32786709987639e-07
0.069,0.75,1.49681521486389e-07,0.999999831302555,3.80318464023231e-08,1.30665598285228e-07
0.07,0.75,1.47607740324021e-07,0.999999833389887,3.80047451694635e-08,1.2860536773929e-07
0.071,0.75,1.45592283782627e-07,0.999999835418875,3.79776829754201e-08,1.26603442294917e-07
0.072,0.75,1.43632723777355e-07,0.999999837391947,3.7950658612193e-08,1.24657394471258e-07
0.073,0.75,1.41726764162595e-07,0.999999839311399,3.79236735388964e-08,1.22764927393147e-07
0.074,0.75,1.39872227877749e-07,0.999999841179409,3.78967263718774e-08,1.2092386469181e-07
0.075,0.75,1.38067061042791e-07,0.99999984299803,3.78698168971431e-08,1.19132152594219e-07
0.076,0.75,1.36309312922545e-07,0.999999844769215,3.78429449046433e-08,1.17387840470224e-07
0.077,0.75,1.34597148865156e-07,0.999999846494794,3.78161143086714e-08,1.15689091710821e-07
0.078,0.75,1.32928798291727e-07,0.999999848176542,3.77893201606922e-08,1.1403413821138e-07
0.079,0.75,1.31302597694263e-07,0.999999849816121,3.7762561740194e-08,1.12421316824166e-07
0.08,0.75,1.29716983475793e-07,0.999999851415095,3.77358439561907e-08,1.10849061497697e-07
0.081,0.75,1.28170437029424e-07,0.999999852974982,3.77091630720555e-08,1.09315855493396e-07
0.082,0.75,1.26661539087466e-07,0.9999998544972,3.76825209461502e-08,1.07820278614391e-07
0.083,0.75,1.25188918904267e-07,0.999999855983124,3.76559142276847e-08,1.06360961790424e-07
0.084,0.75,1.23751287042799e-07,0.99999985743404,3.76293453321469e-08,1.04936614376725e-07
0.085,0.75,1.22347414995036e-07,0.999999858851177,3.76028161257413e-08,1.03546006932165e-07
0.086,0.75,1.20976107773078e-07,0.999999860235732,3.75763209672494e-08,1.02187947289453e-07
